nj = 20;
due =  [972 1146 933 1146 975 636 1329 1086 1212 1137 981 957 786 1026 993 792 831
     972 1200 1260];
nm = 15;
Ops = {
 <1 1 4 92 0 16 4 1>
 <1 1 4 70 0 16 6 2>
 <1 1 4 59 0 16 9 3>
 <1 1 4 52 0 16 12 4>
 <1 1 4 43 0 16 17 5>
 <1 2 2 49 0 4 5 1>
 <1 2 2 37 0 4 8 2>
 <1 2 2 31 0 4 12 3>
 <1 2 2 28 0 4 15 4>
 <1 2 2 23 0 4 22 5>
 <1 3 3 93 0 2 3 1>
 <1 3 3 71 0 2 5 2>
 <1 3 3 60 0 2 7 3>
 <1 3 3 53 0 2 9 4>
 <1 3 3 44 0 2 13 5>
 <1 4 7 48 0 3 5 1>
 <1 4 7 36 0 3 8 2>
 <1 4 7 30 0 3 12 3>
 <1 4 7 27 0 3 15 4>
 <1 4 7 22 0 3 22 5>
 <1 5 1 1 0 7 3 1>
 <1 5 1 0 0 7 5 2>
 <1 5 1 0 0 7 7 3>
 <1 5 1 0 0 7 9 4>
 <1 5 1 0 0 7 13 5>
 <1 6 5 52 0 1 5 1>
 <1 6 5 40 0 1 8 2>
 <1 6 5 33 0 1 12 3>
 <1 6 5 29 0 1 15 4>
 <1 6 5 24 0 1 22 5>
 <1 7 6 57 0 5 3 1>
 <1 7 6 43 0 5 5 2>
 <1 7 6 36 0 5 7 3>
 <1 7 6 32 0 5 9 4>
 <1 7 6 27 0 5 13 5>
 <1 8 9 16 0 6 4 1>
 <1 8 9 12 0 6 6 2>
 <1 8 9 10 0 6 9 3>
 <1 8 9 9 0 6 12 4>
 <1 8 9 7 0 6 17 5>
 <1 9 13 6 0 9 4 1>
 <1 9 13 4 0 9 6 2>
 <1 9 13 3 0 9 9 3>
 <1 9 13 3 0 9 12 4>
 <1 9 13 2 0 9 17 5>
 <1 10 14 6 0 13 4 1>
 <1 10 14 4 0 13 6 2>
 <1 10 14 3 0 13 9 3>
 <1 10 14 3 0 13 12 4>
 <1 10 14 2 0 13 17 5>
 <1 11 12 19 0 14 4 1>
 <1 11 12 14 0 14 6 2>
 <1 11 12 12 0 14 9 3>
 <1 11 12 10 0 14 12 4>
 <1 11 12 9 0 14 17 5>
 <1 12 10 96 0 12 3 1>
 <1 12 10 73 0 12 5 2>
 <1 12 10 61 0 12 7 3>
 <1 12 10 54 0 12 9 4>
 <1 12 10 45 0 12 13 5>
 <1 13 8 27 0 10 4 1>
 <1 13 8 20 0 10 6 2>
 <1 13 8 17 0 10 9 3>
 <1 13 8 15 0 10 12 4>
 <1 13 8 12 0 10 17 5>
 <1 14 15 76 0 8 3 1>
