nj = 20;
due =  [678 603 687 612 669 687 774 885 729 429 822 810 906 765 651 882 669 588 777
     711];
nm = 10;
Ops = {
 <1 1 3 16 0 11 3 1>
 <1 1 3 12 0 11 5 2>
 <1 1 3 10 0 11 7 3>
 <1 1 3 9 0 11 9 4>
 <1 1 3 7 0 11 13 5>
 <1 2 1 59 0 3 5 1>
 <1 2 1 45 0 3 8 2>
 <1 2 1 38 0 3 12 3>
 <1 2 1 33 0 3 15 4>
 <1 2 1 28 0 3 22 5>
 <1 3 5 10 0 1 5 1>
 <1 3 5 7 0 1 8 2>
 <1 3 5 6 0 1 12 3>
 <1 3 5 5 0 1 15 4>
 <1 3 5 4 0 1 22 5>
 <1 4 4 95 0 5 4 1>
 <1 4 4 73 0 5 6 2>
 <1 4 4 61 0 5 9 3>
 <1 4 4 54 0 5 12 4>
 <1 4 4 45 0 5 17 5>
 <1 5 2 64 0 4 3 1>
 <1 5 2 49 0 4 5 2>
 <1 5 2 41 0 4 7 3>
 <1 5 2 36 0 4 9 4>
 <1 5 2 30 0 4 13 5>
 <1 6 9 92 0 2 5 1>
 <1 6 9 70 0 2 8 2>
 <1 6 9 59 0 2 12 3>
 <1 6 9 52 0 2 15 4>
 <1 6 9 43 0 2 22 5>
 <1 7 10 56 0 9 3 1>
 <1 7 10 43 0 9 5 2>
 <1 7 10 36 0 9 7 3>
 <1 7 10 32 0 9 9 4>
 <1 7 10 26 0 9 13 5>
 <1 8 8 3 0 10 3 1>
 <1 8 8 2 0 10 5 2>
 <1 8 8 1 0 10 7 3>
 <1 8 8 1 0 10 9 4>
 <1 8 8 1 0 10 13 5>
 <1 9 6 73 0 8 5 1>
 <1 9 6 56 0 8 8 2>
 <1 9 6 47 0 8 12 3>
 <1 9 6 41 0 8 15 4>
 <1 9 6 34 0 8 22 5>
 <1 10 7 17 1 6 3 1>
 <1 10 7 13 1 6 5 2>
 <1 10 7 10 1 6 7 3>
 <1 10 7 9 1 6 9 4>
 <1 10 7 8 1 6 13 5>
 <2 1 2 5 0 11 3 1>
 <2 1 2 3 0 11 5 2>
 <2 1 2 3 0 11 7 3>
 <2 1 2 2 0 11 9 4>
 <2 1 2 2 0 11 13 5>
 <2 2 5 64 0 2 5 1>
 <2 2 5 49 0 2 8 2>
 <2 2 5 41 0 2 12 3>
 <2 2 5 36 0 2 15 4>
 <2 2 5 30 0 2 22 5>
 <2 3 4 30 0 5 3 1>
 <2 3 4 23 0 5 5 2>
 <2 3 4 19 0 5 7 3>
 <2 3 4 17 0 5 9 4>
 <2 3 4 14 0 5 13 5>
 <2 4 3 14 0 4 3 1>
 <2 4 3 10 0 4 5 2>
 <2 4 3 9 0 4 7 3>
 <2 4 3 8 0 4 9 4>
 <2 4 3 6 0 4 13 5>
