nj = 20;
due =  [621 738 546 693 858 909 876 675 624 648 486 807 546 816 693 735 552 693 777
     546];
nm = 10;
Ops = {
 <1 1 3 19 0 11 3 1>
 <1 1 3 14 0 11 5 2>
 <1 1 3 12 0 11 7 3>
 <1 1 3 10 0 11 9 4>
 <1 1 3 9 0 11 13 5>
 <1 2 1 30 0 3 5 1>
 <1 2 1 23 0 3 8 2>
 <1 2 1 19 0 3 12 3>
 <1 2 1 17 0 3 15 4>
 <1 2 1 14 0 3 22 5>
 <1 3 2 68 0 1 5 1>
 <1 3 2 52 0 1 8 2>
 <1 3 2 43 0 1 12 3>
 <1 3 2 38 0 1 15 4>
 <1 3 2 32 0 1 22 5>
 <1 4 5 55 0 2 4 1>
 <1 4 5 42 0 2 6 2>
 <1 4 5 35 0 2 9 3>
 <1 4 5 31 0 2 12 4>
 <1 4 5 26 0 2 17 5>
 <1 5 4 24 0 5 3 1>
 <1 5 4 18 0 5 5 2>
 <1 5 4 15 0 5 7 3>
 <1 5 4 13 0 5 9 4>
 <1 5 4 11 0 5 13 5>
 <1 6 9 34 0 4 5 1>
 <1 6 9 26 0 4 8 2>
 <1 6 9 21 0 4 12 3>
 <1 6 9 19 0 4 15 4>
 <1 6 9 16 0 4 22 5>
 <1 7 8 72 0 9 3 1>
 <1 7 8 55 0 9 5 2>
 <1 7 8 46 0 9 7 3>
 <1 7 8 41 0 9 9 4>
 <1 7 8 34 0 9 13 5>
 <1 8 6 32 0 8 3 1>
 <1 8 6 24 0 8 5 2>
 <1 8 6 20 0 8 7 3>
 <1 8 6 18 0 8 9 4>
 <1 8 6 15 0 8 13 5>
 <1 9 10 62 0 6 5 1>
 <1 9 10 47 0 6 8 2>
 <1 9 10 40 0 6 12 3>
 <1 9 10 35 0 6 15 4>
 <1 9 10 29 0 6 22 5>
 <1 10 7 45 1 10 3 1>
 <1 10 7 34 1 10 5 2>
 <1 10 7 29 1 10 7 3>
 <1 10 7 25 1 10 9 4>
 <1 10 7 21 1 10 13 5>
 <2 1 3 63 0 11 3 1>
 <2 1 3 48 0 11 5 2>
 <2 1 3 40 0 11 7 3>
 <2 1 3 36 0 11 9 4>
 <2 1 3 30 0 11 13 5>
 <2 2 2 11 0 3 5 1>
 <2 2 2 8 0 3 8 2>
 <2 2 2 7 0 3 12 3>
 <2 2 2 6 0 3 15 4>
 <2 2 2 5 0 3 22 5>
 <2 3 5 65 0 2 3 1>
 <2 3 5 50 0 2 5 2>
 <2 3 5 41 0 2 7 3>
 <2 3 5 37 0 2 9 4>
 <2 3 5 30 0 2 13 5>
 <2 4 4 16 0 5 3 1>
 <2 4 4 12 0 5 5 2>
 <2 4 4 10 0 5 7 3>
 <2 4 4 9 0 5 9 4>
 <2 4 4 7 0 5 13 5>
 <2 5 1 67 0 4 3 1>
 <2 5 1 51 0 4 5 2>
 <2 5 1 43 0 4 7 3>
 <2 5 1 38 0 4 9 4>
 <2 5 1 31 0 4 13 5>
 <2 6 10 95 0 1 5 1>
 <2 6 10 73 0 1 8 2>
 <2 6 10 61 0 1 12 3>
 <2 6 10 54 0 1 15 4>
 <2 6 10 45 0 1 22 5>
 <2 7 9 23 0 10 3 1>
 <2 7 9 17 0 10 5 2>
 <2 7 9 14 0 10 7 3>
 <2 7 9 13 0 10 9 4>
 <2 7 9 10 0 10 13 5>
 <2 8 8 82 0 9 3 1>
 <2 8 8 63 0 9 5 2>
 <2 8 8 52 0 9 7 3>
 <2 8 8 46 0 9 9 4>
 <2 8 8 39 0 9 13 5>
 <2 9 7 52 0 8 4 1>
 <2 9 7 40 0 8 6 2>
 <2 9 7 33 0 8 9 3>
 <2 9 7 29 0 8 12 4>
 <2 9 7 24 0 8 17 5>
 <2 10 6 53 1 7 5 1>
 <2 10 6 40 1 7 8 2>
 <2 10 6 34 1 7 12 3>
 <2 10 6 30 1 7 15 4>
 <2 10 6 25 1 7 22 5>
 <3 1 3 19 0 11 4 1>
 <3 1 3 14 0 11 6 2>
 <3 1 3 12 0 11 9 3>
 <3 1 3 10 0 11 12 4>
 <3 1 3 9 0 11 17 5>
 <3 2 5 17 0 3 5 1>
 <3 2 5 13 0 3 8 2>
 <3 2 5 10 0 3 12 3>
 <3 2 5 9 0 3 15 4>
 <3 2 5 8 0 3 22 5>
 <3 3 2 79 0 5 3 1>
 <3 3 2 60 0 5 5 2>
 <3 3 2 50 0 5 7 3>
 <3 3 2 45 0 5 9 4>
 <3 3 2 37 0 5 13 5>
 <3 4 4 49 0 2 4 1>
 <3 4 4 37 0 2 6 2>
 <3 4 4 31 0 2 9 3>
 <3 4 4 28 0 2 12 4>
 <3 4 4 23 0 2 17 5>
 <3 5 1 12 0 4 5 1>
 <3 5 1 9 0 4 8 2>
 <3 5 1 7 0 4 12 3>
 <3 5 1 6 0 4 15 4>
 <3 5 1 5 0 4 22 5>
 <3 6 8 41 0 1 4 1>
 <3 6 8 31 0 1 6 2>
 <3 6 8 26 0 1 9 3>
 <3 6 8 23 0 1 12 4>
 <3 6 8 19 0 1 17 5>
 <3 7 10 67 0 8 4 1>
 <3 7 10 51 0 8 6 2>
 <3 7 10 43 0 8 9 3>
