nj = 20;
due =  [837 756 816 465 642 471 657 549 855 1011 846 957 714 600 483 696 636 591 882
     687];
nm = 10;
Ops = {
 <1 1 3 19 0 11 3 1>
 <1 1 3 14 0 11 5 2>
 <1 1 3 12 0 11 7 3>
 <1 1 3 10 0 11 9 4>
 <1 1 3 9 0 11 13 5>
 <1 2 2 30 0 3 5 1>
 <1 2 2 23 0 3 8 2>
 <1 2 2 19 0 3 12 3>
 <1 2 2 17 0 3 15 4>
 <1 2 2 14 0 3 22 5>
 <1 3 4 80 0 2 5 1>
 <1 3 4 61 0 2 8 2>
 <1 3 4 51 0 2 12 3>
 <1 3 4 45 0 2 15 4>
 <1 3 4 38 0 2 22 5>
 <1 4 1 84 0 4 4 1>
 <1 4 1 64 0 4 6 2>
 <1 4 1 54 0 4 9 3>
 <1 4 1 48 0 4 12 4>
 <1 4 1 40 0 4 17 5>
 <1 5 5 14 0 1 3 1>
 <1 5 5 10 0 1 5 2>
 <1 5 5 9 0 1 7 3>
 <1 5 5 8 0 1 9 4>
 <1 5 5 6 0 1 13 5>
 <1 6 9 51 0 5 5 1>
 <1 6 9 39 0 5 8 2>
 <1 6 9 32 0 5 12 3>
 <1 6 9 29 0 5 15 4>
 <1 6 9 24 0 5 22 5>
 <1 7 6 73 0 9 3 1>
 <1 7 6 56 0 9 5 2>
 <1 7 6 47 0 9 7 3>
 <1 7 6 41 0 9 9 4>
 <1 7 6 34 0 9 13 5>
 <1 8 7 91 0 6 3 1>
 <1 8 7 70 0 6 5 2>
 <1 8 7 58 0 6 7 3>
 <1 8 7 52 0 6 9 4>
 <1 8 7 43 0 6 13 5>
 <1 9 8 81 0 7 5 1>
 <1 9 8 62 0 7 8 2>
 <1 9 8 52 0 7 12 3>
 <1 9 8 46 0 7 15 4>
 <1 9 8 38 0 7 22 5>
 <1 10 10 71 1 8 3 1>
 <1 10 10 54 1 8 5 2>
 <1 10 10 45 1 8 7 3>
 <1 10 10 40 1 8 9 4>
 <1 10 10 33 1 8 13 5>
 <2 1 3 74 0 11 3 1>
 <2 1 3 56 0 11 5 2>
 <2 1 3 47 0 11 7 3>
 <2 1 3 42 0 11 9 4>
 <2 1 3 35 0 11 13 5>
 <2 2 5 79 0 3 5 1>
 <2 2 5 60 0 3 8 2>
 <2 2 5 50 0 3 12 3>
 <2 2 5 45 0 3 15 4>
 <2 2 5 37 0 3 22 5>
 <2 3 2 39 0 5 3 1>
 <2 3 2 30 0 5 5 2>
 <2 3 2 25 0 5 7 3>
 <2 3 2 22 0 5 9 4>
 <2 3 2 18 0 5 13 5>
 <2 4 1 7 0 2 3 1>
 <2 4 1 5 0 2 5 2>
 <2 4 1 4 0 2 7 3>
 <2 4 1 4 0 2 9 4>
 <2 4 1 3 0 2 13 5>
 <2 5 4 66 0 1 3 1>
 <2 5 4 50 0 1 5 2>
 <2 5 4 42 0 1 7 3>
 <2 5 4 37 0 1 9 4>
 <2 5 4 31 0 1 13 5>
 <2 6 10 6 0 4 5 1>
 <2 6 10 4 0 4 8 2>
 <2 6 10 3 0 4 12 3>
 <2 6 10 3 0 4 15 4>
 <2 6 10 2 0 4 22 5>
 <2 7 6 93 0 10 3 1>
 <2 7 6 71 0 10 5 2>
 <2 7 6 60 0 10 7 3>
 <2 7 6 53 0 10 9 4>
 <2 7 6 44 0 10 13 5>
 <2 8 9 76 0 6 3 1>
 <2 8 9 58 0 6 5 2>
 <2 8 9 49 0 6 7 3>
 <2 8 9 43 0 6 9 4>
 <2 8 9 36 0 6 13 5>
 <2 9 7 21 0 9 4 1>
 <2 9 7 16 0 9 6 2>
 <2 9 7 13 0 9 9 3>
 <2 9 7 12 0 9 12 4>
 <2 9 7 10 0 9 17 5>
 <2 10 8 76 1 7 5 1>
 <2 10 8 58 1 7 8 2>
 <2 10 8 49 1 7 12 3>
 <2 10 8 43 1 7 15 4>
 <2 10 8 36 1 7 22 5>
 <3 1 5 90 0 11 4 1>
 <3 1 5 69 0 11 6 2>
 <3 1 5 58 0 11 9 3>
 <3 1 5 51 0 11 12 4>
 <3 1 5 42 0 11 17 5>
 <3 2 4 33 0 5 5 1>
 <3 2 4 25 0 5 8 2>
 <3 2 4 21 0 5 12 3>
 <3 2 4 18 0 5 15 4>
 <3 2 4 15 0 5 22 5>
 <3 3 2 38 0 4 3 1>
 <3 3 2 29 0 4 5 2>
 <3 3 2 24 0 4 7 3>
 <3 3 2 21 0 4 9 4>
 <3 3 2 18 0 4 13 5>
 <3 4 3 73 0 2 4 1>
 <3 4 3 56 0 2 6 2>
 <3 4 3 47 0 2 9 3>
 <3 4 3 41 0 2 12 4>
 <3 4 3 34 0 2 17 5>
 <3 5 1 61 0 3 5 1>
 <3 5 1 46 0 3 8 2>
 <3 5 1 39 0 3 12 3>
 <3 5 1 34 0 3 15 4>
 <3 5 1 29 0 3 22 5>
 <3 6 9 61 0 1 4 1>
 <3 6 9 46 0 1 6 2>
 <3 6 9 39 0 1 9 3>
 <3 6 9 34 0 1 12 4>
 <3 6 9 29 0 1 17 5>
 <3 7 8 76 0 9 4 1>
 <3 7 8 58 0 9 6 2>
 <3 7 8 49 0 9 9 3>
