nj = 5;
due =  [22 34 20 18 10];
nm = 4;
Ops = {
 <1 1 1 6 0 5 4 1>
 <1 1 1 4 0 5 6 2>
 <1 1 1 3 0 5 9 3>
 <1 1 1 3 0 5 12 4>
 <1 1 1 2 0 5 17 5>
 <1 2 2 12 0 1 4 1>
 <1 2 2 9 0 1 6 2>
 <1 2 2 7 0 1 9 3>
 <1 2 2 6 0 1 12 4>
 <1 2 2 5 0 1 17 5>
 <1 3 4 9 1 2 5 1>
 <1 3 4 6 1 2 8 2>
 <1 3 4 5 1 2 12 3>
 <1 3 4 5 1 2 15 4>
 <1 3 4 4 1 2 22 5>
 <2 1 1 18 0 5 3 1>
 <2 1 1 13 0 5 5 2>
 <2 1 1 11 0 5 7 3>
 <2 1 1 10 0 5 9 4>
 <2 1 1 8 0 5 13 5>
 <2 2 3 6 0 1 5 1>
 <2 2 3 4 0 1 8 2>
 <2 2 3 3 0 1 12 3>
 <2 2 3 3 0 1 15 4>
 <2 2 3 2 0 1 22 5>
 <2 3 2 15 1 3 5 1>
 <2 3 2 11 1 3 8 2>
 <2 3 2 9 1 3 12 3>
 <2 3 2 8 1 3 15 4>
 <2 3 2 7 1 3 22 5>
 <3 1 3 9 0 5 3 1>
 <3 1 3 6 0 5 5 2>
 <3 1 3 5 0 5 7 3>
 <3 1 3 5 0 5 9 4>
 <3 1 3 4 0 5 13 5>
 <3 2 4 3 0 3 4 1>
 <3 2 4 2 0 3 6 2>
 <3 2 4 1 0 3 9 3>
 <3 2 4 1 0 3 12 4>
 <3 2 4 1 0 3 17 5>
 <3 3 1 12 1 4 5 1>
 <3 3 1 9 1 4 8 2>
 <3 3 1 7 1 4 12 3>
 <3 3 1 6 1 4 15 4>
 <3 3 1 5 1 4 22 5>
 <4 1 4 6 0 5 3 1>
 <4 1 4 4 0 5 5 2>
 <4 1 4 3 0 5 7 3>
 <4 1 4 3 0 5 9 4>
 <4 1 4 2 0 5 13 5>
 <4 2 2 15 1 4 5 1>
 <4 2 2 11 1 4 8 2>
 <4 2 2 9 1 4 12 3>
 <4 2 2 8 1 4 15 4>
 <4 2 2 7 1 4 22 5>
 <5 1 3 3 0 5 3 1>
 <5 1 3 2 0 5 5 2>
 <5 1 3 1 0 5 7 3>
 <5 1 3 1 0 5 9 4>
 <5 1 3 1 0 5 13 5>
 <5 2 1 9 1 3 3 1>
 <5 2 1 6 1 3 5 2>
 <5 2 1 5 1 3 7 3>
 <5 2 1 5 1 3 9 4>
 <5 2 1 4 1 3 13 5>
};
